Species,Trap,Latitude,Longitude,WnvPresent,AvgSpeed,Cool,Day_of_year,Depart,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Tavg,Tmax,Tmin,Pred
1536,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1537,CULEX PIPIENS,T135,41.662014,-87.724608,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1538,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1539,CULEX PIPIENS,T141,41.961743,-87.76007,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1540,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1541,CULEX PIPIENS,T142,41.953067,-87.776792,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1542,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1543,CULEX PIPIENS,T145,41.878114,-87.629798,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1544,CULEX PIPIENS,T145,41.878114,-87.629798,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1545,CULEX TERRITANS,T145,41.878114,-87.629798,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1546,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1547,CULEX PIPIENS,T147,41.932094,-87.700117,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1548,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1549,CULEX PIPIENS,T150,42.006858,-87.675919,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1550,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1551,CULEX PIPIENS,T151,41.916265,-87.800515,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1552,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1553,CULEX PIPIENS,T152,41.846075,-87.716277,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1554,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1555,CULEX RESTUANS,T154,41.918705,-87.752329,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1556,CULEX PIPIENS,T154,41.918705,-87.752329,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1557,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1558,CULEX RESTUANS,T158,41.682587,-87.707973,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1559,CULEX PIPIENS,T158,41.682587,-87.707973,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1560,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1561,CULEX PIPIENS,T162,41.725517,-87.614258,1,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,1.0
1562,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1563,CULEX PIPIENS,T218,41.948167,-87.730698,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1564,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1565,CULEX PIPIENS,T220,41.963976,-87.69181,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1566,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1567,CULEX PIPIENS,T001,41.953705,-87.733974,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1568,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1569,CULEX PIPIENS,T003,41.964242,-87.757639,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1570,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1571,CULEX PIPIENS,T006,41.990284,-87.797127,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1572,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1573,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1574,CULEX RESTUANS,T008,42.008314,-87.777921,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1575,CULEX PIPIENS,T008,42.008314,-87.777921,1,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1576,CULEX PIPIENS,T008,42.008314,-87.777921,1,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1577,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1578,CULEX PIPIENS,T012,41.991429,-87.747113,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1579,CULEX PIPIENS,T034,41.843811,-87.686763,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1580,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1581,CULEX PIPIENS,T037,41.921177,-87.79518,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1582,CULEX PIPIENS,T043,41.857402,-87.694991,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1583,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1584,CULEX RESTUANS,T085,41.721474,-87.648064,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1585,CULEX PIPIENS,T088,41.869107,-87.696293,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1586,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1587,CULEX PIPIENS,T161,41.719059,-87.675088,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1588,CULEX PIPIENS/RESTUANS,T219,41.966987,-87.674677,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1589,CULEX PIPIENS,T219,41.966987,-87.674677,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1590,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1591,CULEX PIPIENS,T014,41.970248,-87.787992,1,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1592,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1593,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1594,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1595,CULEX PIPIENS,T084,41.692555,-87.598865,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1596,CULEX RESTUANS,T144,41.94016,-87.794896,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1597,CULEX PIPIENS,T144,41.94016,-87.794896,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1598,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1599,CULEX RESTUANS,T160,41.903002,-87.688267,1,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1600,CULEX PIPIENS,T160,41.903002,-87.688267,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1601,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1602,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1603,CULEX RESTUANS,T035,41.836644,-87.677737,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1604,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1605,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1606,CULEX PIPIENS,T039,41.911824,-87.726737,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1607,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1608,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1609,CULEX PIPIENS,T061,41.801179,-87.679447,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1610,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1611,CULEX PIPIENS,T065,41.778297,-87.752411,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1612,CULEX PIPIENS,T066,41.77166,-87.703047,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1613,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1614,CULEX PIPIENS,T067,41.759346,-87.745602,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1615,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1616,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1617,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1618,CULEX PIPIENS,T073,41.773215,-87.60088,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1619,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1620,CULEX RESTUANS,T074,41.822536,-87.666343,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1621,CULEX PIPIENS,T074,41.822536,-87.666343,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1622,CULEX PIPIENS/RESTUANS,T075,41.799282,-87.585487,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1623,CULEX PIPIENS,T075,41.799282,-87.585487,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1624,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1625,CULEX RESTUANS,T079,41.766202,-87.562889,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1626,CULEX PIPIENS,T079,41.766202,-87.562889,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1627,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1628,CULEX PIPIENS,T080,41.754676,-87.612922,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1629,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1630,CULEX RESTUANS,T081,41.821582,-87.627796,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1631,CULEX PIPIENS,T081,41.821582,-87.627796,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1632,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1633,CULEX PIPIENS,T082,41.803423,-87.642984,1,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1634,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1635,CULEX PIPIENS,T083,41.754292,-87.590773,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1636,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1637,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1638,CULEX PIPIENS,T155,41.776156,-87.778927,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1639,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1640,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.604498,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1641,CULEX PIPIENS,T097,41.644612,-87.604498,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1642,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1643,CULEX PIPIENS,T099,41.733643,-87.55551,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1644,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1645,CULEX PIPIENS,T100,41.717753,-87.531657,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1646,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1647,CULEX RESTUANS,T102,41.750498,-87.605294,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1648,CULEX PIPIENS,T102,41.750498,-87.605294,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1649,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1650,CULEX PIPIENS,T027,41.984809,-87.728492,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1651,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1652,CULEX RESTUANS,T157,41.825902,-87.667827,0,9.0,17.0,219,9.0,0.0,1.31,25,6.2,29.76,29.06,82.0,91,72,0.0
1653,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1654,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1655,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1656,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1657,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1658,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1659,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1660,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1661,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1662,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1663,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1664,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1665,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1666,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1667,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1668,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1669,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1670,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1671,CULEX PIPIENS,T115,41.673408,-87.599862,1,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1672,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1673,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1674,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1675,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1676,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1677,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1678,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1679,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1680,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1681,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1682,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1683,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1684,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1685,CULEX PIPIENS,T115,41.673408,-87.599862,1,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1686,CULEX PIPIENS,T115,41.673408,-87.599862,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1687,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1688,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1689,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1690,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1691,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1692,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1693,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1694,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1695,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1696,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1697,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1698,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1699,CULEX PIPIENS,T138,41.726465,-87.585413,1,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1700,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1701,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1702,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1703,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1704,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1705,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1706,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
1707,CULEX PIPIENS,T138,41.726465,-87.585413,0,6.9,15.0,220,7.0,0.0,0.06,3,3.0,29.83,29.13,80.0,87,73,0.0
